Ticker Symbol,Date,"Divide(Momentum(Avg2(SystemEquity(R%_3),SystemEquity(Long Term)),1),10000)"
ES_0011N,12/21/2009,0.0047
ES_0011N,12/22/2009,0.0024
ES_0011N,12/23/2009,0.0009
ES_0011N,12/24/2009,0.0029
ES_0011N,12/28/2009,0.0005
ES_0011N,12/29/2009,-0.0006
ES_0011N,12/30/2009,0.0002
ES_0011N,12/31/2009,-0.0051
ES_0011N,1/4/2010,0.0082
ES_0011N,1/5/2010,0.0016
ES_0011N,1/6/2010,0.0003
ES_0011N,1/7/2010,0.0020
ES_0011N,1/8/2010,0.0018
ES_0011N,1/11/2010,0.0004
ES_0011N,1/12/2010,-0.0039
ES_0011N,1/13/2010,0.0035
ES_0011N,1/14/2010,0.0016
ES_0011N,1/15/2010,-0.0058
ES_0011N,1/19/2010,0.0060
ES_0011N,1/20/2010,-0.0053
ES_0011N,1/21/2010,-0.0054
ES_0011N,1/22/2010,0.0000
ES_0011N,1/25/2010,0.0000
ES_0011N,1/26/2010,0.0000
ES_0011N,1/27/2010,0.0000
ES_0011N,1/28/2010,0.0000
ES_0011N,1/29/2010,0.0000
ES_0011N,2/1/2010,0.0000
ES_0011N,2/2/2010,0.0000
ES_0011N,2/3/2010,-0.0005
ES_0011N,2/4/2010,-0.0237
ES_0011N,2/5/2010,0.0000
ES_0011N,2/8/2010,0.0000
ES_0011N,2/9/2010,0.0046
ES_0011N,2/10/2010,-0.0013
ES_0011N,2/11/2010,0.0060
ES_0011N,2/12/2010,0.0011
ES_0011N,2/16/2010,0.0063
ES_0011N,2/17/2010,0.0055
ES_0011N,2/18/2010,0.0054
ES_0011N,2/19/2010,0.0005
ES_0011N,2/22/2010,0.0012
ES_0011N,2/23/2010,-0.0093
ES_0011N,2/24/2010,0.0058
ES_0011N,2/25/2010,-0.0078
ES_0011N,2/26/2010,0.0005
ES_0011N,3/1/2010,0.0029
ES_0011N,3/2/2010,0.0013
ES_0011N,3/3/2010,0.0006
ES_0011N,3/4/2010,0.0017
ES_0011N,3/5/2010,0.0064
ES_0011N,3/8/2010,0.0003
ES_0011N,3/9/2010,0.0027
ES_0011N,3/10/2010,0.0045
ES_0011N,3/11/2010,0.0041
ES_0011N,3/12/2010,0.0006
ES_0011N,3/15/2010,-0.0008
ES_0011N,3/16/2010,0.0077
ES_0011N,3/17/2010,0.0053
ES_0011N,3/18/2010,0.0003
ES_0011N,3/19/2010,-0.0043
ES_0011N,3/22/2010,0.0048
ES_0011N,3/23/2010,0.0065
ES_0011N,3/24/2010,-0.0043
ES_0011N,3/25/2010,-0.0016
ES_0011N,3/26/2010,0.0007
ES_0011N,3/29/2010,0.0045
ES_0011N,3/30/2010,0.0005
ES_0011N,3/31/2010,-0.0036
ES_0011N,4/1/2010,0.0072
ES_0011N,4/5/2010,0.0080
ES_0011N,4/6/2010,0.0023
ES_0011N,4/7/2010,-0.0058
ES_0011N,4/8/2010,0.0040
ES_0011N,4/9/2010,0.0076
ES_0011N,4/12/2010,0.0000
ES_0011N,4/13/2010,0.0004
ES_0011N,4/14/2010,0.0115
ES_0011N,4/15/2010,0.0016
ES_0011N,4/16/2010,-0.0184
ES_0011N,4/19/2010,0.0024
ES_0011N,4/20/2010,0.0044
ES_0011N,4/21/2010,-0.0023
ES_0011N,4/22/2010,0.0006
ES_0011N,4/23/2010,0.0048
ES_0011N,4/26/2010,-0.0019
ES_0011N,4/27/2010,-0.0122
ES_0011N,4/28/2010,0.0000
ES_0011N,4/29/2010,0.0000
ES_0011N,4/30/2010,0.0000
ES_0011N,5/3/2010,0.0000
ES_0011N,5/4/2010,0.0000
ES_0011N,5/5/2010,0.0000
ES_0011N,5/6/2010,0.0000
ES_0011N,5/7/2010,0.0000
ES_0011N,5/10/2010,0.0000
ES_0011N,5/11/2010,0.0000
ES_0011N,5/12/2010,0.0000
ES_0011N,5/13/2010,0.0000
ES_0011N,5/14/2010,0.0000
ES_0011N,5/17/2010,0.0001
ES_0011N,5/18/2010,-0.0063
ES_0011N,5/19/2010,-0.0003
ES_0011N,5/20/2010,0.0000
ES_0011N,5/21/2010,0.0000
ES_0011N,5/24/2010,0.0000
ES_0011N,5/25/2010,0.0000
ES_0011N,5/26/2010,0.0000
ES_0011N,5/27/2010,0.0000
ES_0011N,5/28/2010,0.0000
ES_0011N,6/1/2010,0.0000
ES_0011N,6/2/2010,0.0126
ES_0011N,6/3/2010,0.0031
ES_0011N,6/4/2010,-0.0106
ES_0011N,6/7/2010,0.0000
ES_0011N,6/8/2010,0.0000
ES_0011N,6/9/2010,0.0000
ES_0011N,6/10/2010,0.0000
ES_0011N,6/11/2010,0.0000
ES_0011N,6/14/2010,0.0000
ES_0011N,6/15/2010,0.0000
ES_0011N,6/16/2010,0.0000
ES_0011N,6/17/2010,0.0006
ES_0011N,6/18/2010,-0.0007
ES_0011N,6/21/2010,0.0002
ES_0011N,6/22/2010,-0.0031
ES_0011N,6/23/2010,0.0000
ES_0011N,6/24/2010,0.0000
ES_0011N,6/25/2010,0.0000
ES_0011N,6/28/2010,0.0000
ES_0011N,6/29/2010,0.0000
ES_0011N,6/30/2010,0.0000
ES_0011N,7/1/2010,0.0000
ES_0011N,7/2/2010,0.0000
ES_0011N,7/6/2010,0.0000
ES_0011N,7/7/2010,0.0000
ES_0011N,7/8/2010,0.0000
ES_0011N,7/9/2010,0.0024
ES_0011N,7/12/2010,0.0018
ES_0011N,7/13/2010,0.0059
ES_0011N,7/14/2010,0.0006
ES_0011N,7/15/2010,-0.0003
ES_0011N,7/16/2010,-0.0073
ES_0011N,7/19/2010,0.0000
ES_0011N,7/20/2010,0.0000
ES_0011N,7/21/2010,0.0000
ES_0011N,7/22/2010,0.0000
ES_0011N,7/23/2010,0.0000
ES_0011N,7/26/2010,0.0000
ES_0011N,7/27/2010,0.0000
ES_0011N,7/28/2010,0.0000
ES_0011N,7/29/2010,0.0000
ES_0011N,7/30/2010,0.0007
ES_0011N,8/2/2010,0.0106
ES_0011N,8/3/2010,-0.0016
ES_0011N,8/4/2010,0.0028
ES_0011N,8/5/2010,-0.0005
ES_0011N,8/6/2010,-0.0018
ES_0011N,8/9/2010,0.0027
ES_0011N,8/10/2010,-0.0027
ES_0011N,8/11/2010,-0.0079
ES_0011N,8/12/2010,0.0024
ES_0011N,8/13/2010,-0.0014
ES_0011N,8/16/2010,0.0000
ES_0011N,8/17/2010,0.0000
ES_0011N,8/18/2010,0.0000
ES_0011N,8/19/2010,0.0000
ES_0011N,8/20/2010,0.0000
ES_0011N,8/23/2010,0.0000
ES_0011N,8/24/2010,0.0000
ES_0011N,8/25/2010,0.0019
ES_0011N,8/26/2010,-0.0044
ES_0011N,8/27/2010,-0.0032
ES_0011N,8/30/2010,0.0000
ES_0011N,8/31/2010,0.0000
ES_0011N,9/1/2010,0.0000
ES_0011N,9/2/2010,0.0000
ES_0011N,9/3/2010,0.0000
ES_0011N,9/7/2010,0.0000
ES_0011N,9/8/2010,0.0000
ES_0011N,9/9/2010,0.0000
ES_0011N,9/10/2010,0.0000
ES_0011N,9/13/2010,0.0000
ES_0011N,9/14/2010,0.0000
ES_0011N,9/15/2010,0.0000
ES_0011N,9/16/2010,0.0000
ES_0011N,9/17/2010,0.0000
ES_0011N,9/20/2010,0.0000
ES_0011N,9/21/2010,0.0000
ES_0011N,9/22/2010,0.0000
ES_0011N,9/23/2010,0.0036
ES_0011N,9/24/2010,-0.0036
ES_0011N,9/27/2010,0.0000
ES_0011N,9/28/2010,0.0000
ES_0011N,9/29/2010,0.0000
ES_0011N,9/30/2010,0.0000
ES_0011N,10/1/2010,0.0000
ES_0011N,10/4/2010,0.0000
ES_0011N,10/5/2010,0.0000
ES_0011N,10/6/2010,0.0000
ES_0011N,10/7/2010,0.0000
ES_0011N,10/8/2010,0.0000
ES_0011N,10/11/2010,0.0001
ES_0011N,10/12/2010,0.0009
ES_0011N,10/13/2010,0.0039
ES_0011N,10/14/2010,-0.0003
ES_0011N,10/15/2010,0.0006
ES_0011N,10/18/2010,0.0013
ES_0011N,10/19/2010,-0.0091
ES_0011N,10/20/2010,0.0000
ES_0011N,10/21/2010,0.0000
ES_0011N,10/22/2010,0.0000
ES_0011N,10/25/2010,0.0000
ES_0011N,10/26/2010,0.0000
ES_0011N,10/27/2010,0.0000
ES_0011N,10/28/2010,0.0000
ES_0011N,10/29/2010,0.0000
ES_0011N,11/1/2010,0.0000
ES_0011N,11/2/2010,0.0000
ES_0011N,11/3/2010,0.0000
ES_0011N,11/4/2010,0.0000
ES_0011N,11/5/2010,0.0013
ES_0011N,11/8/2010,-0.0008
ES_0011N,11/9/2010,-0.0036
ES_0011N,11/10/2010,0.0013
ES_0011N,11/11/2010,-0.0012
ES_0011N,11/12/2010,-0.0056
ES_0011N,11/15/2010,0.0000
ES_0011N,11/16/2010,0.0000
ES_0011N,11/17/2010,0.0000
ES_0011N,11/18/2010,0.0000
ES_0011N,11/19/2010,0.0000
ES_0011N,11/22/2010,0.0000
ES_0011N,11/23/2010,0.0000
ES_0011N,11/24/2010,0.0072
ES_0011N,11/26/2010,-0.0053
ES_0011N,11/29/2010,0.0003
ES_0011N,11/30/2010,-0.0055
ES_0011N,12/1/2010,0.0159
ES_0011N,12/2/2010,0.0145
ES_0011N,12/3/2010,0.0006
ES_0011N,12/6/2010,-0.0011
ES_0011N,12/7/2010,0.0010
ES_0011N,12/8/2010,0.0044
ES_0011N,12/9/2010,0.0034
ES_0011N,12/10/2010,0.0064
ES_0011N,12/13/2010,0.0002
ES_0011N,12/14/2010,0.0005
ES_0011N,12/15/2010,-0.0038
ES_0011N,12/16/2010,0.0051
ES_0011N,12/17/2010,-0.0001
ES_0011N,12/20/2010,0.0022
ES_0011N,12/21/2010,0.0076
ES_0011N,12/22/2010,0.0030
ES_0011N,12/23/2010,-0.0012
ES_0011N,12/27/2010,0.0002
ES_0011N,12/28/2010,0.0006
ES_0011N,12/29/2010,0.0013
ES_0011N,12/30/2010,-0.0010
ES_0011N,12/31/2010,-0.0012
ES_0011N,1/3/2011,0.0098
ES_0011N,1/4/2011,0.0000
ES_0011N,1/5/2011,0.0052
ES_0011N,1/6/2011,-0.0013
ES_0011N,1/7/2011,-0.0022
ES_0011N,1/10/2011,-0.0016
ES_0011N,1/11/2011,0.0039
ES_0011N,1/12/2011,0.0104
ES_0011N,1/13/2011,-0.0017
ES_0011N,1/14/2011,0.0065
ES_0011N,1/18/2011,0.0042
ES_0011N,1/19/2011,-0.0130
ES_0011N,1/20/2011,-0.0018
ES_0011N,1/21/2011,0.0028
ES_0011N,1/24/2011,0.0070
ES_0011N,1/25/2011,-0.0007
ES_0011N,1/26/2011,0.0048
ES_0011N,1/27/2011,0.0018
ES_0011N,1/28/2011,-0.0194
ES_0011N,1/31/2011,0.0036
ES_0011N,2/1/2011,0.0081
ES_0011N,2/2/2011,-0.0011
ES_0011N,2/3/2011,0.0022
ES_0011N,2/4/2011,0.0029
ES_0011N,2/7/2011,0.0065
ES_0011N,2/8/2011,0.0044
ES_0011N,2/9/2011,-0.0019
ES_0011N,2/10/2011,-0.0003
ES_0011N,2/11/2011,0.0064
ES_0011N,2/14/2011,0.0003
ES_0011N,2/15/2011,-0.0011
ES_0011N,2/16/2011,0.0050
ES_0011N,2/17/2011,0.0036
ES_0011N,2/18/2011,0.0035
ES_0011N,2/22/2011,-0.0217
ES_0011N,2/23/2011,-0.0044
ES_0011N,2/24/2011,0.0000
ES_0011N,2/25/2011,0.0000
ES_0011N,2/28/2011,0.0000
ES_0011N,3/1/2011,0.0000
ES_0011N,3/2/2011,0.0000
ES_0011N,3/3/2011,0.0000
ES_0011N,3/4/2011,0.0000
ES_0011N,3/7/2011,-0.0040
ES_0011N,3/8/2011,0.0077
ES_0011N,3/9/2011,-0.0033
ES_0011N,3/10/2011,-0.0139
ES_0011N,3/11/2011,0.0000
ES_0011N,3/14/2011,0.0000
ES_0011N,3/15/2011,0.0000
ES_0011N,3/16/2011,0.0000
ES_0011N,3/17/2011,0.0000
ES_0011N,3/18/2011,0.0000
ES_0011N,3/21/2011,0.0000
ES_0011N,3/22/2011,-0.0017
ES_0011N,3/23/2011,0.0013
ES_0011N,3/24/2011,0.0090
ES_0011N,3/25/2011,0.0034
ES_0011N,3/28/2011,-0.0055
ES_0011N,3/29/2011,0.0100
ES_0011N,3/30/2011,0.0052
ES_0011N,3/31/2011,-0.0020
ES_0011N,4/1/2011,0.0047
ES_0011N,4/4/2011,0.0011
ES_0011N,4/5/2011,-0.0018
ES_0011N,4/6/2011,0.0015
ES_0011N,4/7/2011,-0.0003
ES_0011N,4/8/2011,-0.0033
ES_0011N,4/11/2011,-0.0029
ES_0011N,4/12/2011,-0.0086
ES_0011N,4/13/2011,0.0001
ES_0011N,4/14/2011,0.0005
ES_0011N,4/15/2011,0.0030
ES_0011N,4/18/2011,-0.0075
ES_0011N,4/19/2011,0.0000
ES_0011N,4/20/2011,0.0000
ES_0011N,4/21/2011,0.0000
ES_0011N,4/25/2011,-0.0001
ES_0011N,4/26/2011,0.0035
ES_0011N,4/27/2011,0.0035
ES_0011N,4/28/2011,0.0014
ES_0011N,4/29/2011,0.0017
ES_0011N,5/2/2011,-0.0007
ES_0011N,5/3/2011,-0.0020
ES_0011N,5/4/2011,-0.0035
ES_0011N,5/5/2011,0.0000
ES_0011N,5/6/2011,0.0000
ES_0011N,5/9/2011,0.0000
ES_0011N,5/10/2011,0.0000
ES_0011N,5/11/2011,0.0000
ES_0011N,5/12/2011,0.0000
ES_0011N,5/13/2011,-0.0048
ES_0011N,5/16/2011,-0.0029
ES_0011N,5/17/2011,-0.0026
ES_0011N,5/18/2011,0.0000
ES_0011N,5/19/2011,0.0000
ES_0011N,5/20/2011,-0.0050
ES_0011N,5/23/2011,-0.0050
ES_0011N,5/24/2011,0.0000
ES_0011N,5/25/2011,0.0000
ES_0011N,5/26/2011,0.0000
ES_0011N,5/27/2011,0.0000
ES_0011N,5/31/2011,0.0000
ES_0011N,6/1/2011,-0.0093
ES_0011N,6/2/2011,0.0000
ES_0011N,6/3/2011,0.0000
ES_0011N,6/6/2011,0.0000
ES_0011N,6/7/2011,0.0000
ES_0011N,6/8/2011,0.0000
ES_0011N,6/9/2011,0.0000
ES_0011N,6/10/2011,0.0000
ES_0011N,6/13/2011,0.0000
ES_0011N,6/14/2011,0.0000
ES_0011N,6/15/2011,0.0000
ES_0011N,6/16/2011,0.0000
ES_0011N,6/17/2011,0.0006
ES_0011N,6/20/2011,0.0027
ES_0011N,6/21/2011,0.0049
ES_0011N,6/22/2011,-0.0028
ES_0011N,6/23/2011,-0.0054
ES_0011N,6/24/2011,0.0000
ES_0011N,6/27/2011,0.0000
ES_0011N,6/28/2011,0.0000
ES_0011N,6/29/2011,0.0000
ES_0011N,6/30/2011,0.0000
ES_0011N,7/1/2011,0.0000
ES_0011N,7/5/2011,0.0000
ES_0011N,7/6/2011,0.0000
ES_0011N,7/7/2011,0.0000
ES_0011N,7/8/2011,0.0000
ES_0011N,7/11/2011,0.0000
ES_0011N,7/12/2011,0.0000
ES_0011N,7/13/2011,-0.0007
ES_0011N,7/14/2011,0.0019
ES_0011N,7/15/2011,-0.0029
ES_0011N,7/18/2011,0.0051
ES_0011N,7/19/2011,-0.0047
ES_0011N,7/20/2011,-0.0002
ES_0011N,7/21/2011,0.0074
ES_0011N,7/22/2011,-0.0006
ES_0011N,7/25/2011,0.0000
ES_0011N,7/26/2011,0.0000
ES_0011N,7/27/2011,0.0033
ES_0011N,7/28/2011,0.0007
ES_0011N,7/29/2011,0.0029
ES_0011N,8/1/2011,-0.0062
ES_0011N,8/2/2011,0.0000
ES_0011N,8/3/2011,0.0000
ES_0011N,8/4/2011,0.0000
ES_0011N,8/5/2011,0.0000
ES_0011N,8/8/2011,0.0000
ES_0011N,8/9/2011,0.0000
ES_0011N,8/10/2011,0.0000
ES_0011N,8/11/2011,0.0000
ES_0011N,8/12/2011,0.0000
ES_0011N,8/15/2011,0.0000
ES_0011N,8/16/2011,0.0000
ES_0011N,8/17/2011,0.0000
ES_0011N,8/18/2011,0.0000
ES_0011N,8/19/2011,0.0000
ES_0011N,8/22/2011,-0.0088
ES_0011N,8/23/2011,0.0000
ES_0011N,8/24/2011,0.0000
ES_0011N,8/25/2011,0.0000
ES_0011N,8/26/2011,0.0000
ES_0011N,8/29/2011,0.0000
ES_0011N,8/30/2011,0.0000
ES_0011N,8/31/2011,0.0000
ES_0011N,9/1/2011,0.0000
ES_0011N,9/2/2011,0.0000
ES_0011N,9/6/2011,0.0007
ES_0011N,9/7/2011,0.0001
ES_0011N,9/8/2011,0.0000
ES_0011N,9/9/2011,0.0000
ES_0011N,9/12/2011,0.0000
ES_0011N,9/13/2011,0.0000
ES_0011N,9/14/2011,0.0000
ES_0011N,9/15/2011,0.0000
ES_0011N,9/16/2011,0.0000
ES_0011N,9/19/2011,0.0000
ES_0011N,9/20/2011,0.0000
ES_0011N,9/21/2011,0.0162
ES_0011N,9/22/2011,0.0129
ES_0011N,9/23/2011,-0.0010
ES_0011N,9/26/2011,0.0000
ES_0011N,9/27/2011,0.0000
ES_0011N,9/28/2011,0.0000
ES_0011N,9/29/2011,0.0000
ES_0011N,9/30/2011,0.0000
ES_0011N,10/3/2011,0.0145
ES_0011N,10/4/2011,-0.0072
ES_0011N,10/5/2011,0.0000
ES_0011N,10/6/2011,0.0000
ES_0011N,10/7/2011,0.0000
ES_0011N,10/10/2011,0.0000
ES_0011N,10/11/2011,0.0000
ES_0011N,10/12/2011,0.0000
ES_0011N,10/13/2011,0.0000
ES_0011N,10/14/2011,0.0000
ES_0011N,10/17/2011,0.0000
ES_0011N,10/18/2011,0.0000
ES_0011N,10/19/2011,0.0000
ES_0011N,10/20/2011,-0.0015
ES_0011N,10/21/2011,-0.0013
ES_0011N,10/24/2011,0.0000
ES_0011N,10/25/2011,0.0000
ES_0011N,10/26/2011,0.0000
ES_0011N,10/27/2011,0.0000
ES_0011N,10/28/2011,0.0000
ES_0011N,10/31/2011,0.0105
ES_0011N,11/1/2011,0.0176
ES_0011N,11/2/2011,-0.0013
ES_0011N,11/3/2011,0.0000
ES_0011N,11/4/2011,0.0000
ES_0011N,11/7/2011,0.0000
ES_0011N,11/8/2011,0.0000
ES_0011N,11/9/2011,0.0000
ES_0011N,11/10/2011,-0.0047
ES_0011N,11/11/2011,-0.0008
ES_0011N,11/14/2011,0.0000
ES_0011N,11/15/2011,0.0000
ES_0011N,11/16/2011,0.0000
ES_0011N,11/17/2011,0.0000
ES_0011N,11/18/2011,0.0000
ES_0011N,11/21/2011,0.0000
ES_0011N,11/22/2011,0.0000
ES_0011N,11/23/2011,0.0000
ES_0011N,11/25/2011,0.0000
ES_0011N,11/28/2011,0.0000
ES_0011N,11/29/2011,0.0000
ES_0011N,11/30/2011,0.0000
ES_0011N,12/1/2011,0.0000
ES_0011N,12/2/2011,0.0000
ES_0011N,12/5/2011,0.0000
ES_0011N,12/6/2011,0.0000
ES_0011N,12/7/2011,0.0000
ES_0011N,12/8/2011,0.0094
ES_0011N,12/9/2011,-0.0055
ES_0011N,12/12/2011,0.0000
ES_0011N,12/13/2011,0.0000
ES_0011N,12/14/2011,0.0000
ES_0011N,12/15/2011,0.0000
ES_0011N,12/16/2011,0.0000
ES_0011N,12/19/2011,0.0000
ES_0011N,12/20/2011,0.0000
ES_0011N,12/21/2011,-0.0003
ES_0011N,12/22/2011,0.0019
ES_0011N,12/23/2011,0.0045
ES_0011N,12/27/2011,0.0000
ES_0011N,12/28/2011,-0.0063
ES_0011N,12/29/2011,0.0052
ES_0011N,12/30/2011,-0.0019
ES_0011N,1/3/2012,0.0078
ES_0011N,1/4/2012,0.0004
ES_0011N,1/5/2012,0.0000
ES_0011N,1/6/2012,0.0004
ES_0011N,1/9/2012,0.0006
ES_0011N,1/10/2012,0.0042
ES_0011N,1/11/2012,0.0008
ES_0011N,1/12/2012,0.0014
ES_0011N,1/13/2012,-0.0011
ES_0011N,1/17/2012,-0.0015
ES_0011N,1/18/2012,0.0002
ES_0011N,1/19/2012,0.0033
ES_0011N,1/20/2012,0.0002
ES_0011N,1/23/2012,0.0001
ES_0011N,1/24/2012,0.0001
ES_0011N,1/25/2012,0.0035
ES_0011N,1/26/2012,-0.0003
ES_0011N,1/27/2012,-0.0001
ES_0011N,1/30/2012,-0.0002
ES_0011N,1/31/2012,0.0000
ES_0011N,2/1/2012,0.0010
ES_0011N,2/2/2012,0.0012
ES_0011N,2/3/2012,0.0066
ES_0011N,2/6/2012,0.0000
ES_0011N,2/7/2012,0.0022
ES_0011N,2/8/2012,0.0009
ES_0011N,2/9/2012,0.0005
ES_0011N,2/10/2012,-0.0007
ES_0011N,2/13/2012,0.0004
ES_0011N,2/14/2012,-0.0001
ES_0011N,2/15/2012,-0.0055
ES_0011N,2/16/2012,0.0050
ES_0011N,2/17/2012,0.0020
ES_0011N,2/21/2012,0.0002
ES_0011N,2/22/2012,-0.0017
ES_0011N,2/23/2012,0.0028
ES_0011N,2/24/2012,0.0002
ES_0011N,2/27/2012,0.0000
ES_0011N,2/28/2012,0.0002
ES_0011N,2/29/2012,-0.0046
ES_0011N,3/1/2012,0.0017
ES_0011N,3/2/2012,-0.0023
ES_0011N,3/5/2012,-0.0017
ES_0011N,3/6/2012,-0.0087
ES_0011N,3/7/2012,0.0000
ES_0011N,3/8/2012,0.0000
ES_0011N,3/9/2012,0.0000
ES_0011N,3/12/2012,0.0000
ES_0011N,3/13/2012,0.0082
ES_0011N,3/14/2012,-0.0015
ES_0011N,3/15/2012,0.0051
ES_0011N,3/16/2012,0.0018
ES_0011N,3/19/2012,0.0039
ES_0011N,3/20/2012,-0.0028
ES_0011N,3/21/2012,-0.0018
ES_0011N,3/22/2012,-0.0060
ES_0011N,3/23/2012,0.0036
ES_0011N,3/26/2012,0.0147
ES_0011N,3/27/2012,-0.0061
ES_0011N,3/28/2012,-0.0043
ES_0011N,3/29/2012,-0.0051
ES_0011N,3/30/2012,0.0018
ES_0011N,4/2/2012,0.0033
ES_0011N,4/3/2012,-0.0013
ES_0011N,4/4/2012,-0.0055
ES_0011N,4/5/2012,-0.0011
ES_0011N,4/6/2012,-0.0043
ES_0011N,4/9/2012,0.0000
ES_0011N,4/10/2012,0.0000
ES_0011N,4/11/2012,0.0000
ES_0011N,4/12/2012,0.0000
ES_0011N,4/13/2012,0.0000
ES_0011N,4/16/2012,0.0000
ES_0011N,4/17/2012,0.0000
ES_0011N,4/18/2012,0.0000
ES_0011N,4/19/2012,-0.0048
ES_0011N,4/20/2012,0.0019
ES_0011N,4/23/2012,-0.0102
ES_0011N,4/24/2012,0.0026
ES_0011N,4/25/2012,0.0060
ES_0011N,4/26/2012,0.0034
ES_0011N,4/27/2012,0.0006
ES_0011N,4/30/2012,-0.0017
ES_0011N,5/1/2012,0.0024
ES_0011N,5/2/2012,-0.0010
ES_0011N,5/3/2012,-0.0041
ES_0011N,5/4/2012,-0.0055
ES_0011N,5/7/2012,0.0000
ES_0011N,5/8/2012,0.0000
ES_0011N,5/9/2012,0.0000
ES_0011N,5/10/2012,0.0000
ES_0011N,5/11/2012,0.0000
ES_0011N,5/14/2012,0.0000
ES_0011N,5/15/2012,0.0000
ES_0011N,5/16/2012,0.0000
ES_0011N,5/17/2012,0.0000
ES_0011N,5/18/2012,0.0000
ES_0011N,5/21/2012,0.0000
ES_0011N,5/22/2012,0.0000
ES_0011N,5/23/2012,-0.0003
ES_0011N,5/24/2012,0.0048
ES_0011N,5/25/2012,-0.0053
ES_0011N,5/29/2012,0.0129
ES_0011N,5/30/2012,-0.0174
ES_0011N,5/31/2012,-0.0014
ES_0011N,6/1/2012,-0.0050
ES_0011N,6/4/2012,0.0000
ES_0011N,6/5/2012,0.0000
ES_0011N,6/6/2012,0.0000
ES_0011N,6/7/2012,0.0000
ES_0011N,6/8/2012,0.0042
ES_0011N,6/11/2012,-0.0076
ES_0011N,6/12/2012,0.0002
ES_0011N,6/13/2012,-0.0040
ES_0011N,6/14/2012,0.0061
ES_0011N,6/15/2012,0.0040
ES_0011N,6/18/2012,0.0012
ES_0011N,6/19/2012,0.0034
ES_0011N,6/20/2012,0.0000
ES_0011N,6/21/2012,-0.0086
ES_0011N,6/22/2012,0.0000
ES_0011N,6/25/2012,0.0000
ES_0011N,6/26/2012,-0.0037
ES_0011N,6/27/2012,0.0000
ES_0011N,6/28/2012,0.0000
ES_0011N,6/29/2012,0.0000
ES_0011N,7/2/2012,0.0000
ES_0011N,7/3/2012,0.0000
ES_0011N,7/5/2012,0.0000
ES_0011N,7/6/2012,-0.0036
ES_0011N,7/9/2012,-0.0009
ES_0011N,7/10/2012,-0.0057
ES_0011N,7/11/2012,0.0000
ES_0011N,7/12/2012,0.0000
ES_0011N,7/13/2012,0.0000
ES_0011N,7/16/2012,0.0000
ES_0011N,7/17/2012,0.0000
ES_0011N,7/18/2012,0.0000
ES_0011N,7/19/2012,0.0000
ES_0011N,7/20/2012,0.0000
ES_0011N,7/23/2012,-0.0043
ES_0011N,7/24/2012,-0.0062
ES_0011N,7/25/2012,-0.0027
ES_0011N,7/26/2012,0.0000
ES_0011N,7/27/2012,0.0000
ES_0011N,7/30/2012,0.0000
ES_0011N,7/31/2012,0.0000
ES_0011N,8/1/2012,0.0000
ES_0011N,8/2/2012,0.0000
ES_0011N,8/3/2012,0.0092
ES_0011N,8/6/2012,0.0003
ES_0011N,8/7/2012,0.0025
ES_0011N,8/8/2012,0.0004
ES_0011N,8/9/2012,0.0008
ES_0011N,8/10/2012,0.0006
ES_0011N,8/13/2012,0.0001
ES_0011N,8/14/2012,-0.0004
ES_0011N,8/15/2012,0.0007
ES_0011N,8/16/2012,0.0034
ES_0011N,8/17/2012,0.0007
ES_0011N,8/20/2012,-0.0002
ES_0011N,8/21/2012,-0.0008
ES_0011N,8/22/2012,-0.0001
ES_0011N,8/23/2012,-0.0043
ES_0011N,8/24/2012,0.0034
ES_0011N,8/27/2012,-0.0005
ES_0011N,8/28/2012,-0.0002
ES_0011N,8/29/2012,-0.0002
ES_0011N,8/30/2012,-0.0035
ES_0011N,8/31/2012,0.0028
ES_0011N,9/4/2012,-0.0044
ES_0011N,9/5/2012,0.0000
ES_0011N,9/6/2012,0.0000
ES_0011N,9/7/2012,0.0000
ES_0011N,9/10/2012,0.0000
ES_0011N,9/11/2012,0.0014
ES_0011N,9/12/2012,0.0032
ES_0011N,9/13/2012,0.0004
ES_0011N,9/14/2012,0.0023
ES_0011N,9/17/2012,-0.0018
ES_0011N,9/18/2012,-0.0004
ES_0011N,9/19/2012,0.0001
ES_0011N,9/20/2012,0.0002
ES_0011N,9/21/2012,-0.0002
ES_0011N,9/24/2012,0.0000
ES_0011N,9/25/2012,-0.0007
ES_0011N,9/26/2012,-0.0013
ES_0011N,9/27/2012,-0.0043
ES_0011N,9/28/2012,0.0021
ES_0011N,10/1/2012,-0.0044
ES_0011N,10/2/2012,0.0000
ES_0011N,10/3/2012,0.0000
ES_0011N,10/4/2012,0.0000
ES_0011N,10/5/2012,-0.0003
ES_0011N,10/8/2012,-0.0017
ES_0011N,10/9/2012,-0.0042
ES_0011N,10/10/2012,-0.0029
ES_0011N,10/11/2012,-0.0010
ES_0011N,10/12/2012,0.0000
ES_0011N,10/15/2012,0.0000
ES_0011N,10/16/2012,0.0000
ES_0011N,10/17/2012,0.0000
ES_0011N,10/18/2012,0.0000
ES_0011N,10/19/2012,-0.0084
ES_0011N,10/22/2012,-0.0022
ES_0011N,10/23/2012,0.0070
ES_0011N,10/24/2012,0.0005
ES_0011N,10/25/2012,-0.0009
ES_0011N,10/26/2012,0.0002
ES_0011N,10/29/2012,0.0000
ES_0011N,10/30/2012,0.0000
ES_0011N,10/31/2012,-0.0051
